Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Dearborn Town Center Office,290 Town Center Dr,,Dearborn,MI,48126,,313-262-6722,E,,Public,,,,,,,4.0,,,RED_E,https://www.redecharge.com,GPS,42.32074,-83.21826,2026-08-09,400502,2026-08-09 05:13:35 UTC,,,,2025-04-21,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Michigan Shores Coop,641 N Michigan Ave,,Frankfort,MI,49453,,313-262-6722,E,,Public,,,,,,,2.0,,,RED_E,https://www.redecharge.com,GPS,44.6428629,-86.2485237,2026-08-09,400503,2026-08-09 05:13:36 UTC,,,,2025-04-22,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Strickly EV Charging Site 1,26953 W 7 Mile Rd,,Redford,MI,48240,,313-262-6722,E,,Public,,,,,,,2.0,,,RED_E,https://www.redecharge.com,GPS,42.42752,-83.31127,2026-08-09,400504,2026-08-09 05:13:36 UTC,,,,2025-04-23,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Strickly EV Charging Site 2,25389 8 Mile,,Redford,MI,48240,,313-262-6722,E,,Public,,,,,,,2.0,,,RED_E,https://www.redecharge.com,GPS,42.44218,-83.29241,2026-08-09,400506,2026-08-09 05:13:36 UTC,,,,2025-04-25,,,,,J1772,US,,,,Public,,public,,,WORKPLACE,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,North Brothers Ford,33300 Ford Rd,,Westland,MI,48185,,313-262-6722,E,,Public,,,,,,,2.0,2.0,,RED_E,https://www.redecharge.com,GPS,42.3252,-83.36848,2026-08-09,400507,2026-08-09 05:13:36 UTC,,,,2025-04-26,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,WORKPLACE,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,NSO Building,882 Oakman Blvd,,Detroit,MI,48238,,313-262-6722,E,,Public,,,,,,,8.0,,,RED_E,https://www.redecharge.com,GPS,42.402993286261,-83.11359293256,2026-08-09,400508,2026-08-09 05:13:37 UTC,,,,2025-04-11,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,FastLane Parma,2428 N Dearing Rd,,Parma,MI,49269,,313-262-6722,E,,Public,,,,,,,,2.0,,RED_E,https://www.redecharge.com,GPS,42.26741,-84.54102,2026-08-09,400513,2026-08-09 05:13:38 UTC,,,,2025-05-12,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Saginaw St Parking Lot,127 S Saginaw St,,Montrose,MI,48457,,313-262-6722,E,,Public,,,,,,,2.0,,,RED_E,https://www.redecharge.com,GPS,43.17537992596,-83.8927479098,2026-08-09,400517,2026-08-09 05:13:39 UTC,,,,2025-05-16,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,FasCharge 5011 Next Door Marathon Clare,428 S McEwan St,,Clare,MI,48617,,313-262-6722,E,,Public,,,,,,,,2.0,,RED_E,https://www.redecharge.com,GPS,43.8118,-84.76855,2026-08-09,400524,2026-08-09 05:13:41 UTC,,,,2025-05-24,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Port Huron Fast Chargers,2830 Pine Grove Ave,,Port Huron,MI,48060,,313-262-6722,E,,Public,,,,,,,,4.0,,RED_E,https://www.redecharge.com,GPS,43.005009914838,-82.441391150311,2026-08-09,400525,2026-08-09 05:13:41 UTC,,,,2025-01-09,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,City of the Village of Douglas,15 S Washington St,,Douglas,MI,49406,,313-262-6722,E,,Public,,,,,,,2.0,,,RED_E,https://www.redecharge.com,GPS,42.6434347,-86.1997802,2026-08-09,400528,2026-08-09 05:13:42 UTC,,,,2025-05-29,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Cross Country Ski Headquarters,9435 N Cut RD,,Roscommon,MI,48653,,313-262-6722,E,,Public,,,,,,,1.0,,,RED_E,https://www.redecharge.com,GPS,44.47055,-84.66536,2026-08-09,400529,2026-08-09 05:13:42 UTC,,,,2025-06-02,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Alma Ford,2051 West Monroe,,Alma,MI,48801,,313-262-6722,E,,Public,,,,,,,2.0,,,RED_E,https://www.redecharge.com,GPS,43.4074,-84.64721,2026-08-09,400531,2026-08-09 05:13:42 UTC,,,,2025-06-23,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,ZIM LLC,16515 Outer Dr,,Dearborn Heights,MI,48127,,313-262-6722,E,,Public,,,,,,,4.0,,,RED_E,https://www.redecharge.com,GPS,42.34183,-83.25169,2026-08-09,400537,2026-08-09 05:13:43 UTC,,,,2024-04-02,,,,,J1772,US,,,,Public,,public,,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BEST WEST BC BEST WESTERN BC,8282 Pfeiffer Farms Drive Southwest,,Byron Center,MI,49315,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.81332,-85.670484,2026-08-09,404595,2026-08-09 02:52:24 UTC,,,,2025-06-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SWP MQT PRESQUE MARINA,1 Peter White Drive,Presque Isle Marina,Marquette,MI,49855,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,46.581636,-87.384149,2026-08-09,404656,2026-08-09 02:59:29 UTC,,,,2025-06-27,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Cornerstone Community Credit Union,2138 E Big Beaver Rd,,Troy,MI,48083,,313-262-6722,E,,Public,,,,,,,4.0,,,RED_E,https://www.redecharge.com,GPS,42.562765842539,-83.106268615543,2026-08-09,404762,2026-08-09 05:13:34 UTC,,,,2025-06-27,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Miller Industries,3070 W Thompson,,Fenton,MI,48430,,313-262-6722,E,,Public,,,,,,,2.0,,,RED_E,https://www.redecharge.com,GPS,42.86326,-83.73286,2026-08-09,404774,2026-08-09 05:13:06 UTC,,,,2024-11-20,,,,,J1772,US,,,,Public,,public,,,WORKPLACE,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Main North Outside Lot,118 N Main St,,Royal Oak,MI,48067,,313-262-6722,E,,Public,,,,,,,4.0,,,RED_E,https://www.redecharge.com,GPS,42.49011,-83.14329,2026-08-09,405367,2026-08-09 05:13:47 UTC,,,,2025-07-02,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Quail Meadows LLC,6650 Summerlyn Lakes Dr,,Lambertville,MI,48144,,313-262-6722,E,,Public,,,,,,,2.0,,,RED_E,https://www.redecharge.com,GPS,41.73508,-83.62597,2026-08-09,405407,2026-08-09 05:13:47 UTC,,,,2025-06-27,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Pats Food Freeland,7620 Midland Rd,,Freeland,MI,48623,,313-262-6722,E,,Public,,,,,,,,2.0,,RED_E,https://www.redecharge.com,GPS,43.52060025153,-84.1196587134,2026-08-09,405674,2026-08-09 05:13:48 UTC,,,,2025-07-02,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,BSRO ANN ARBOR STATION 1,5940 Jackson Rd,It’s located between Culver’s and Firestone,Ann Arbor,MI,48103,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.290414,-83.847077,2026-08-09,405719,2026-08-09 02:59:50 UTC,,,,2025-07-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Lunghamer Buick,5825 Highland Rd,,Waterford,MI,48327,,313-262-6722,E,,Public,,,,,,,4.0,2.0,,RED_E,https://www.redecharge.com,GPS,42.65985,-83.40258,2026-08-09,405744,2026-08-09 05:13:48 UTC,,,,2025-07-08,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,University of Michigan - Dearborn - Parking Lot E6,4901 Evergreen Rd,,Dearborn,MI,48128,,313-593-5000,E,,Public,24 hours daily,CREDIT,,,,,2.0,,,Non-Networked,,GPS,42.31699270265598,-83.22959788619995,2025-08-12,405745,2026-02-02 23:16:24 UTC,P,,,2024-01-05,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$1.70 per hour,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,University of Michigan - Dearborn - Fairlane Center North,19000 Hubbard Dr,,Dearborn,MI,48126,,313-593-5000,E,,Public,24 hours daily,CREDIT,,,,,2.0,,,Non-Networked,,200-8,42.32383,-83.22434,2025-08-12,405746,2026-02-02 23:16:24 UTC,P,,,2024-01-05,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$1.70 per hour,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,ARTMOEHN RTM75 DC02,2200 Seymour Rd,No RFID Support,Jackson,MI,49201,,888-758-4389,E,,Public,24 hours daily,,,,,,,2.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.27764,-84.379432,2026-08-09,405797,2026-08-09 03:00:01 UTC,,,,2025-07-10,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,"Target T0634 (Ann Arbor, MI)",2000 Waters Rd,,Ann Arbor,MI,48103,,833-632-2778,E,,Public,24 hours daily,,,,,,,8.0,,Electrify America,https://www.electrifyamerica.com,GPS,42.2436,-83.7682,2026-08-09,405811,2026-08-09 03:39:09 UTC,,,,2025-07-10,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Solvay Advanced Polymers LLC,5223 Parview Dr,,Clarkston,MI,48346,,,E,,Private,Contact station for hours of availability,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1.0,,,AMPUP,https://ampup.io,GPS,42.7139837,-83.4205946,2025-08-12,415830,2026-08-05 18:21:35 UTC,P,,,2024-09-18,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,
ELEC,Merit Laboratories,2680 E Lansing Dr,,East Lansing,MI,48823,,,E,,Private,Contact station for hours of availability,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,2.0,,,AMPUP,https://ampup.io,GPS,42.75019163,-84.449810806,2025-08-12,415831,2026-08-05 18:21:35 UTC,P,,,2024-08-28,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,
ELEC,Allen Neighborhood Center,1611 E Kalamazoo St,,Lansing,MI,48912,,517-702-6956,E,,Public,Contact station for hours of availability,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,4.0,,,AMPUP,https://ampup.io,GPS,42.7300826,-84.5267042,2025-08-12,415884,2026-08-05 18:21:35 UTC,P,,,2024-06-05,,,,,J1772,US,,,,Public,,public,,,OTHER,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,NAFSR,4232 Brockton Dr SE,,Kentwood,MI,49512,,,E,,Private,Contact station for hours of availability,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,4.0,,,AMPUP,https://ampup.io,GPS,42.8864853,-85.5584522,2025-08-12,415885,2026-08-05 18:21:35 UTC,P,,,2024-09-11,,,,,J1772,US,,,,Privé,,private,,,OTHER,,,,,,,,,,,,,,,,,,,,,,,,,LD,False,
ELEC,Shell - Cedar River Plaza,N8151 M-35,,Cedar River,MI,49887,,855-567-5853,E,,Public,24 hours daily,A D Debit M V,,,,,,2.0,,JULE,https://www.julepower.com,GPS,45.409639,-87.357059,2025-08-12,416130,2026-05-12 19:17:38 UTC,P,,,2025-07-11,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,GAS_STATION,,,,,,,$0.52 per minute,,,,,,,,,,False,,,,,,,,LD,False,
ELEC,CREEK EV CHARGE CREEK TECUMSEH1,100 N Ottawa St,Downtown Tecumseh,Tecumseh,MI,49286,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.004746,-83.944255,2026-08-09,416552,2026-08-09 03:00:09 UTC,,,,2025-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CREEK EV CHARGE CREEK TECUMSEH2,100 N Ottawa St,Downtown Tecumseh,Tecumseh,MI,49286,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.004746,-83.944255,2026-08-09,416553,2026-08-09 03:00:09 UTC,,,,2025-07-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Bill Brown Ford Livonia,32222 Plymouth Rd,,Livonia,MI,48150,,313-262-6722,E,,Public,,,,,,,,6.0,,RED_E,https://www.redecharge.com,GPS,42.36872,-83.36153,2026-08-09,416656,2026-08-09 05:13:51 UTC,,,,2025-07-22,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Betten Baker Ford Coopersville,940 O'Malley Dr,,Coopersville,MI,49404,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,4.0,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,43.054425,-85.951306,2026-08-09,416797,2026-08-09 05:17:32 UTC,,,,2024-10-18,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Northgate Ford Inc.,3600 Pine Grove Ave,,Port Huron,MI,48060,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,4.0,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,43.01747,-82.45093,2026-08-09,416820,2026-08-09 05:17:41 UTC,,,,2025-02-12,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Brown Motors Inc.,2170 US-31,,Petoskey,MI,49770,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,4.0,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,45.400588,-84.880662,2026-08-09,416844,2026-08-09 05:17:45 UTC,,,,2025-04-08,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Blackwell Ford Inc,41001 Plymouth Rd,,Plymouth,MI,48170,,888-357-1009,E,,Public,24 hours daily,,,,,,,2.0,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,42.373025,-83.442855,2026-08-09,416848,2026-08-09 05:17:46 UTC,,,,2025-04-15,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Gene Butman Ford,2105 Washtenaw Ave,,Ypsilanti,MI,48197,,888-357-1009,E,,Public,24 hours daily,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,4.0,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,42.247308,-83.647005,2026-08-09,416856,2026-08-09 05:17:48 UTC,,,,2025-06-06,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Lafontaine Ford of Lansing,5827 S Pennsylvania Ave,,Lansing,MI,48911,,888-357-1009,E,,Public,Mon: 7:30am-6:00pm; Tue: 7:30am-6:00pm; Wed: 7:30am-6:00pm; Thu: 7:30am-6:00pm; Fri: 7:30am-6:00pm; Sat: 7:00am-4:00pm,,,,,,,4.0,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,42.672304,-84.536792,2026-08-09,416876,2026-08-09 05:17:51 UTC,,,,2025-04-14,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Randy Wise Toyota - DCFC,8420 Holly Road,,Grand Blanc,MI,48439,,888-998-2546,E,,Public,24 hours daily,,,,,,,2.0,,Blink Network,https://blinkcharging.com,GPS,42.90542801347659,-83.62925808964657,2026-08-10,416950,2026-08-10 00:51:27 UTC,,,,2025-07-25,,,,,J1772COMBO TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Feldman Chevrolet of Lansing,2801 E. Michigan Ave,,Lansing,MI,48912,,313-262-6722,E,,Public,,,,,,,,4.0,,RED_E,https://www.redecharge.com,GPS,42.73379,-84.51222,2026-08-09,417019,2026-08-09 05:13:50 UTC,,,,2025-07-18,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,"Betten Hyundai, Inc",2477 Henry Street,,Muskegon,MI,49441,,888-998-2546,E,,Public,24 hours daily,,,,,,,2.0,,Blink Network,https://blinkcharging.com,GPS,43.20803969018577,-86.26426611846708,2026-08-10,417034,2026-08-10 01:02:38 UTC,,,,2025-07-26,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,The Historic Residences at Saint Clair,389 St. Clair,,Grosse Pointe,MI,48230,,313-262-6722,E,,Public,,,,,,,2.0,,,RED_E,https://www.redecharge.com,GPS,42.383803019608,-82.912105872554,2026-08-09,417220,2026-08-09 05:13:09 UTC,,,,2024-12-13,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,ELETRIC AVE VARSITY DC-2,3480 Jackson Avenue,East end of the lot. Use 1st driveway after business hours,Ann Arbor,MI,48103,,888-758-4389,E,,Public,24 hours daily,,,,,,,2.0,,ChargePoint Network,https://www.chargepoint.com,GPS,42.285478,-83.796116,2026-08-09,417446,2026-08-09 03:01:12 UTC,,,,2025-08-02,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,J One Liquor,11335 Hall Rd,,Utica,MI,48317,,313-262-6722,E,,Public,,,,,,,,4.0,,RED_E,https://www.redecharge.com,GPS,42.62669,-83.01743,2026-08-09,417533,2026-08-09 05:13:54 UTC,,,,2025-08-01,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,WEST BLOOMFIELD WBT,4600 Walnut Lake Rd,,West Bloomfield,MI,48323,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.560411,-83.374183,2026-08-09,417638,2026-08-09 03:01:29 UTC,,,,2025-08-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SJC14 HERRINGTON,541 Bay Street,Open 6:30am to 10pm School Days,Pontiac,MI,48342,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.654005,-83.255192,2026-08-09,417813,2026-08-09 03:01:50 UTC,,,,2025-08-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,PENNFIELD ANIML CHARGER 1,20849 Capital Ave NE,,Battle Creek,MI,49017,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.375703,-85.142746,2026-08-09,417877,2026-08-09 03:00:13 UTC,,,,2025-08-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,PENNFIELD ANIML CHARGER 2,20849 Capital Ave NE,,Battle Creek,MI,49017,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.375608,-85.142832,2026-08-09,417878,2026-08-09 03:00:14 UTC,,,,2025-08-13,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Eastern Market Public Lot,3033 Russel,,Detroit,MI,48207,,313-262-6722,E,,Public,,,,,,,,2.0,,RED_E,https://www.redecharge.com,GPS,42.349106464371,-83.043012871502,2026-08-09,417980,2026-08-09 05:13:52 UTC,,,,2025-08-03,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SWTCH Energy,3965 Okemos Rd,,Okemos,MI,48864,,,E,,Private,24 hours daily,,,,,,8.0,,,SWTCH,https://swtchenergy.com,GPS,42.69639969,-84.43309784,2026-01-13,419928,2026-02-02 23:16:24 UTC,P,,,2025-04-23,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,,,,,,,,,LD,True,
ELEC,CAD-MARKET THE MARKET,117 West Cass Street,Parking Lot,Cadillac,MI,49601,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,44.248636,-85.39896,2026-08-09,420157,2026-08-09 03:02:07 UTC,,,,2025-08-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,SWP MQT LOWER HARBOR,200 N Lakeshore Blvd,,Marquette,MI,49855,,888-758-4389,E,,Public,24 hours daily,,,,,,,1.0,,ChargePoint Network,https://www.chargepoint.com,GPS,46.543626,-87.38744,2026-08-09,420280,2026-08-09 03:02:27 UTC,,,,2025-08-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HOME 2 GRAND RA HAMPTON GV 2,4755 Wilson Ave SW,,Grandville,MI,49418,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.878678,-85.764371,2026-08-09,420666,2026-08-09 02:53:39 UTC,,,,2025-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HOME 2 GRAND RA SPRINGHILL,4274 Parkway Place,,Grandville,MI,49418,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.883578,-85.769424,2026-08-09,420689,2026-08-09 03:02:20 UTC,,,,2025-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,HOME 2 GRAND RA HAMPTON GV 1,4755 Wilson Avenue Southwest,,Grandville,MI,49418,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.878776,-85.763506,2026-08-09,420690,2026-08-09 03:02:21 UTC,,,,2025-08-22,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,Westside Food Center,1300 Oakman Blvd,,Detroit,MI,48238,,313-262-6722,E,,Public,,,,,,,4.0,,,RED_E,https://www.redecharge.com,GPS,42.40042166526,-83.11999974022,2026-08-09,420725,2026-08-09 05:13:51 UTC,,,,2025-08-05,,,,,J1772,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,CITY1 MONTAGUE 1,4484 Spring St,,Montague,MI,49437,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,43.417474,-86.352829,2026-08-09,420883,2026-08-09 03:01:36 UTC,,,,2025-08-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LOCKWOOD MGMT HAVERHILLCLARK1,4800 Clark Road,,Ypsilanti,MI,48197,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.258219,-83.664373,2026-08-09,421172,2026-08-09 03:02:25 UTC,,,,2025-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
ELEC,LOCKWOOD MGMT HAVERHILLCLARK5,4800 Clark Road,,Ypsilanti,MI,48197,,888-758-4389,E,,Public,Mon: 12:00am-11:59pm; Tue: 12:00am-11:59pm; Wed: 12:00am-11:59pm; Thu: 12:00am-11:59pm; Fri: 12:00am-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm,,,,,,2.0,,,ChargePoint Network,https://www.chargepoint.com,GPS,42.258162,-83.664411,2026-08-09,421173,2026-08-09 03:02:25 UTC,,,,2025-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,False,
